!------------------------------------------------------------
!      2  FF.PIP00B
!#-----------------------------
! Step index:   0
! S-position:    0.000000
!         Z   Charge/Meter    CSR_Kick/m       I_CSR/m      S_Source
    0.003109  0.000000E+00  0.000000E+00 -0.000000E+00 -8.363543E+01
!------------------------------------------------------------
!      3  FF.BEN01
!#-----------------------------
! Step index:   0
! S-position:    0.060000
!         Z   Charge/Meter    CSR_Kick/m       I_CSR/m      S_Source
   -0.002931  0.000000E+00  0.000000E+00 -0.000000E+00 -2.032386E+00
   -0.002776  6.214810E-11  0.000000E+00 -0.000000E+00 -4.124772E+00
   -0.002621  5.084051E-10  0.000000E+00 -0.000000E+00 -6.217157E+00
   -0.002466  8.897711E-10  0.000000E+00 -0.000000E+00 -8.309543E+00
   -0.002311  1.396929E-09  0.000000E+00 -0.000000E+00 -1.040193E+01
   -0.002156  2.093200E-09  0.000000E+00 -0.000000E+00 -1.249431E+01
   -0.002002  3.116220E-09  0.000000E+00 -0.000000E+00 -1.458670E+01
   -0.001847  4.399223E-09  0.000000E+00 -0.000000E+00 -1.667909E+01
   -0.001692  5.811817E-09  0.000000E+00 -0.000000E+00 -1.877147E+01
   -0.001537  8.229489E-09  0.000000E+00 -0.000000E+00 -2.086386E+01
   -0.001382  1.061278E-08  0.000000E+00 -0.000000E+00 -2.295624E+01
   -0.001227  1.393204E-08  0.000000E+00 -0.000000E+00 -2.504863E+01
   -0.001072  1.695684E-08  0.000000E+00 -0.000000E+00 -2.714102E+01
   -0.000918  2.026926E-08  0.000000E+00 -0.000000E+00 -2.923340E+01
   -0.000763  2.397867E-08  0.000000E+00 -0.000000E+00 -3.132579E+01
   -0.000608  2.709443E-08  0.000000E+00 -0.000000E+00 -3.341817E+01
   -0.000453  2.990328E-08  0.000000E+00 -0.000000E+00 -3.551056E+01
   -0.000298  3.206844E-08  0.000000E+00 -0.000000E+00 -3.760294E+01
   -0.000143  3.339783E-08  0.000000E+00 -0.000000E+00 -3.969533E+01
    0.000012  3.373809E-08  0.000000E+00 -0.000000E+00 -4.178772E+01
    0.000167  3.324906E-08  0.000000E+00 -0.000000E+00 -4.388010E+01
    0.000321  3.159483E-08  0.000000E+00 -0.000000E+00 -4.597249E+01
    0.000476  2.945551E-08  0.000000E+00 -0.000000E+00 -4.806487E+01
    0.000631  2.640041E-08  0.000000E+00 -0.000000E+00 -5.015726E+01
    0.000786  2.305810E-08  0.000000E+00 -0.000000E+00 -5.224964E+01
    0.000941  1.987957E-08  0.000000E+00 -0.000000E+00 -5.434203E+01
    0.001096  1.631090E-08  0.000000E+00 -0.000000E+00 -5.643442E+01
    0.001251  1.323998E-08  0.000000E+00 -0.000000E+00 -5.852680E+01
    0.001406  1.001852E-08  0.000000E+00 -0.000000E+00 -6.061919E+01
    0.001560  7.822473E-09  0.000000E+00 -0.000000E+00 -6.271157E+01
    0.001715  5.782868E-09  0.000000E+00 -0.000000E+00 -6.480396E+01
    0.001870  4.125221E-09  0.000000E+00 -0.000000E+00 -6.689634E+01
    0.002025  2.858398E-09  0.000000E+00 -0.000000E+00 -6.898873E+01
    0.002180  1.940001E-09  0.000000E+00 -0.000000E+00 -7.108112E+01
    0.002335  1.252115E-09  0.000000E+00 -0.000000E+00 -7.317350E+01
    0.002490  8.161363E-10  0.000000E+00 -0.000000E+00 -7.526589E+01
    0.002644  4.700119E-10  0.000000E+00 -0.000000E+00 -7.735827E+01
    0.002799  3.938390E-10  0.000000E+00 -0.000000E+00 -7.945066E+01
